accum,rsi,ma20,ma50,trades,avg_return,hold_days
1.6,57,5,6,6,7.930613838876291,7
1.7,55,1,2,6,7.930613838876291,7
1.7,55,1,4,6,7.930613838876291,7
1.7,55,1,6,6,7.930613838876291,7
1.7,55,2,2,6,7.930613838876291,7
1.7,55,2,4,6,7.930613838876291,7
1.7,55,2,6,6,7.930613838876291,7
1.7,55,3,-5,6,7.930613838876291,7
1.7,55,3,0,6,7.930613838876291,7
1.7,55,3,2,6,7.930613838876291,7
1.7,55,3,4,6,7.930613838876291,7
1.7,55,3,6,6,7.930613838876291,7
1.7,55,4,-5,6,7.930613838876291,7
1.7,55,4,0,6,7.930613838876291,7
1.7,55,4,2,6,7.930613838876291,7
1.7,55,4,4,6,7.930613838876291,7
1.7,55,4,6,6,7.930613838876291,7
1.7,55,5,-5,6,7.930613838876291,7
1.7,55,5,0,6,7.930613838876291,7
1.7,55,5,2,6,7.930613838876291,7
1.7,55,5,4,6,7.930613838876291,7
1.7,55,5,6,6,7.930613838876291,7
1.7,57,4,6,6,7.930613838876291,7
1.7,57,5,6,6,7.930613838876291,7
1.8,55,1,2,6,7.930613838876291,7
1.8,55,1,4,6,7.930613838876291,7
1.8,55,1,6,6,7.930613838876291,7
1.8,55,2,2,6,7.930613838876291,7
1.8,55,2,4,6,7.930613838876291,7
1.8,55,2,6,6,7.930613838876291,7
1.8,55,3,-5,6,7.930613838876291,7
1.8,55,3,0,6,7.930613838876291,7
1.8,55,3,2,6,7.930613838876291,7
1.8,55,3,4,6,7.930613838876291,7
1.8,55,3,6,6,7.930613838876291,7
1.8,55,4,-5,6,7.930613838876291,7
1.8,55,4,0,6,7.930613838876291,7
1.8,55,4,2,6,7.930613838876291,7
1.8,55,4,4,6,7.930613838876291,7
1.8,55,4,6,6,7.930613838876291,7
1.8,55,5,-5,6,7.930613838876291,7
1.8,55,5,0,6,7.930613838876291,7
1.8,55,5,2,6,7.930613838876291,7
1.8,55,5,4,6,7.930613838876291,7
1.8,55,5,6,6,7.930613838876291,7
1.8,57,4,6,6,7.930613838876291,7
1.8,57,5,6,6,7.930613838876291,7
1.9,55,1,2,6,7.930613838876291,7
1.9,55,1,4,6,7.930613838876291,7
1.9,55,1,6,6,7.930613838876291,7
1.9,55,2,2,6,7.930613838876291,7
1.9,55,2,4,6,7.930613838876291,7
1.9,55,2,6,6,7.930613838876291,7
1.9,55,3,-5,6,7.930613838876291,7
1.9,55,3,0,6,7.930613838876291,7
1.9,55,3,2,6,7.930613838876291,7
1.9,55,3,4,6,7.930613838876291,7
1.9,55,3,6,6,7.930613838876291,7
1.9,55,4,-5,6,7.930613838876291,7
1.9,55,4,0,6,7.930613838876291,7
1.9,55,4,2,6,7.930613838876291,7
1.9,55,4,4,6,7.930613838876291,7
1.9,55,4,6,6,7.930613838876291,7
1.9,55,5,-5,6,7.930613838876291,7
1.9,55,5,0,6,7.930613838876291,7
1.9,55,5,2,6,7.930613838876291,7
1.9,55,5,4,6,7.930613838876291,7
1.9,55,5,6,6,7.930613838876291,7
1.9,57,4,6,6,7.930613838876291,7
1.9,57,5,6,6,7.930613838876291,7
2.0,55,1,2,6,7.930613838876291,7
2.0,55,1,4,6,7.930613838876291,7
2.0,55,1,6,6,7.930613838876291,7
2.0,55,2,2,6,7.930613838876291,7
2.0,55,2,4,6,7.930613838876291,7
2.0,55,2,6,6,7.930613838876291,7
2.0,55,3,-5,6,7.930613838876291,7
2.0,55,3,0,6,7.930613838876291,7
2.0,55,3,2,6,7.930613838876291,7
2.0,55,3,4,6,7.930613838876291,7
2.0,55,3,6,6,7.930613838876291,7
2.0,55,4,-5,6,7.930613838876291,7
2.0,55,4,0,6,7.930613838876291,7
2.0,55,4,2,6,7.930613838876291,7
2.0,55,4,4,6,7.930613838876291,7
2.0,55,4,6,6,7.930613838876291,7
2.0,55,5,-5,6,7.930613838876291,7
2.0,55,5,0,6,7.930613838876291,7
2.0,55,5,2,6,7.930613838876291,7
2.0,55,5,4,6,7.930613838876291,7
2.0,55,5,6,6,7.930613838876291,7
2.0,57,4,6,6,7.930613838876291,7
2.0,57,5,6,6,7.930613838876291,7
2.1,55,1,-5,6,7.930613838876291,7
2.1,55,1,0,6,7.930613838876291,7
2.1,55,1,2,6,7.930613838876291,7
2.1,55,1,4,6,7.930613838876291,7
2.1,55,1,6,6,7.930613838876291,7
2.1,55,2,-5,6,7.930613838876291,7
2.1,55,2,0,6,7.930613838876291,7
2.1,55,2,2,6,7.930613838876291,7
2.1,55,2,4,6,7.930613838876291,7
2.1,55,2,6,6,7.930613838876291,7
2.1,55,3,-5,6,7.930613838876291,7
2.1,55,3,0,6,7.930613838876291,7
2.1,55,3,2,6,7.930613838876291,7
2.1,55,3,4,6,7.930613838876291,7
2.1,55,3,6,6,7.930613838876291,7
2.1,55,4,-5,6,7.930613838876291,7
2.1,55,4,0,6,7.930613838876291,7
2.1,55,4,2,6,7.930613838876291,7
2.1,55,4,4,6,7.930613838876291,7
2.1,55,4,6,6,7.930613838876291,7
2.1,55,5,-5,6,7.930613838876291,7
2.1,55,5,0,6,7.930613838876291,7
2.1,55,5,2,6,7.930613838876291,7
2.1,55,5,4,6,7.930613838876291,7
2.1,55,5,6,6,7.930613838876291,7
2.1,57,4,-5,6,7.930613838876291,7
2.1,57,4,0,6,7.930613838876291,7
2.1,57,4,2,6,7.930613838876291,7
2.1,57,4,4,6,7.930613838876291,7
2.1,57,4,6,6,7.930613838876291,7
2.1,57,5,-5,6,7.930613838876291,7
2.1,57,5,0,6,7.930613838876291,7
2.1,57,5,2,6,7.930613838876291,7
2.1,57,5,4,6,7.930613838876291,7
2.1,57,5,6,6,7.930613838876291,7
2.2,55,1,-5,6,7.930613838876291,7
2.2,55,1,0,6,7.930613838876291,7
2.2,55,1,2,6,7.930613838876291,7
2.2,55,1,4,6,7.930613838876291,7
2.2,55,1,6,6,7.930613838876291,7
2.2,55,2,-5,6,7.930613838876291,7
2.2,55,2,0,6,7.930613838876291,7
2.2,55,2,2,6,7.930613838876291,7
2.2,55,2,4,6,7.930613838876291,7
2.2,55,2,6,6,7.930613838876291,7
2.2,55,3,-5,6,7.930613838876291,7
2.2,55,3,0,6,7.930613838876291,7
2.2,55,3,2,6,7.930613838876291,7
2.2,55,3,4,6,7.930613838876291,7
2.2,55,3,6,6,7.930613838876291,7
2.2,55,4,-5,6,7.930613838876291,7
2.2,55,4,0,6,7.930613838876291,7
2.2,55,4,2,6,7.930613838876291,7
2.2,55,4,4,6,7.930613838876291,7
2.2,55,4,6,6,7.930613838876291,7
2.2,55,5,-5,6,7.930613838876291,7
2.2,55,5,0,6,7.930613838876291,7
2.2,55,5,2,6,7.930613838876291,7
2.2,55,5,4,6,7.930613838876291,7
2.2,55,5,6,6,7.930613838876291,7
2.2,57,1,-5,6,7.930613838876291,7
2.2,57,1,0,6,7.930613838876291,7
2.2,57,1,2,6,7.930613838876291,7
2.2,57,1,4,6,7.930613838876291,7
2.2,57,1,6,6,7.930613838876291,7
2.2,57,2,-5,6,7.930613838876291,7
2.2,57,2,0,6,7.930613838876291,7
2.2,57,2,2,6,7.930613838876291,7
2.2,57,2,4,6,7.930613838876291,7
2.2,57,2,6,6,7.930613838876291,7
2.2,57,3,-5,6,7.930613838876291,7
2.2,57,3,0,6,7.930613838876291,7
2.2,57,3,2,6,7.930613838876291,7
2.2,57,3,4,6,7.930613838876291,7
2.2,57,3,6,6,7.930613838876291,7
2.2,57,4,-5,6,7.930613838876291,7
2.2,57,4,0,6,7.930613838876291,7
2.2,57,4,2,6,7.930613838876291,7
2.2,57,4,4,6,7.930613838876291,7
2.2,57,4,6,6,7.930613838876291,7
2.2,57,5,-5,6,7.930613838876291,7
2.2,57,5,0,6,7.930613838876291,7
2.2,57,5,2,6,7.930613838876291,7
2.2,57,5,4,6,7.930613838876291,7
2.2,57,5,6,6,7.930613838876291,7
2.3,55,1,-5,6,7.930613838876291,7
2.3,55,1,0,6,7.930613838876291,7
2.3,55,1,2,6,7.930613838876291,7
2.3,55,1,4,6,7.930613838876291,7
2.3,55,1,6,6,7.930613838876291,7
2.3,55,2,-5,6,7.930613838876291,7
2.3,55,2,0,6,7.930613838876291,7
2.3,55,2,2,6,7.930613838876291,7
2.3,55,2,4,6,7.930613838876291,7
2.3,55,2,6,6,7.930613838876291,7
2.3,55,3,-5,6,7.930613838876291,7
2.3,55,3,0,6,7.930613838876291,7
2.3,55,3,2,6,7.930613838876291,7
2.3,55,3,4,6,7.930613838876291,7
2.3,55,3,6,6,7.930613838876291,7
2.3,55,4,-5,6,7.930613838876291,7
2.3,55,4,0,6,7.930613838876291,7
2.3,55,4,2,6,7.930613838876291,7
2.3,55,4,4,6,7.930613838876291,7
2.3,55,4,6,6,7.930613838876291,7
2.3,55,5,-5,6,7.930613838876291,7
2.3,55,5,0,6,7.930613838876291,7
2.3,55,5,2,6,7.930613838876291,7
2.3,55,5,4,6,7.930613838876291,7
2.3,55,5,6,6,7.930613838876291,7
2.3,57,1,-5,6,7.930613838876291,7
2.3,57,1,0,6,7.930613838876291,7
2.3,57,1,2,6,7.930613838876291,7
2.3,57,1,4,6,7.930613838876291,7
2.3,57,1,6,6,7.930613838876291,7
2.3,57,2,-5,6,7.930613838876291,7
2.3,57,2,0,6,7.930613838876291,7
2.3,57,2,2,6,7.930613838876291,7
2.3,57,2,4,6,7.930613838876291,7
2.3,57,2,6,6,7.930613838876291,7
2.3,57,3,-5,6,7.930613838876291,7
2.3,57,3,0,6,7.930613838876291,7
2.3,57,3,2,6,7.930613838876291,7
2.3,57,3,4,6,7.930613838876291,7
2.3,57,3,6,6,7.930613838876291,7
2.3,57,4,-5,6,7.930613838876291,7
2.3,57,4,0,6,7.930613838876291,7
2.3,57,4,2,6,7.930613838876291,7
2.3,57,4,4,6,7.930613838876291,7
2.3,57,4,6,6,7.930613838876291,7
2.3,57,5,-5,6,7.930613838876291,7
2.3,57,5,0,6,7.930613838876291,7
2.3,57,5,2,6,7.930613838876291,7
2.3,57,5,4,6,7.930613838876291,7
2.3,57,5,6,6,7.930613838876291,7
2.4,55,1,-5,6,7.930613838876291,7
2.4,55,1,0,6,7.930613838876291,7
2.4,55,1,2,6,7.930613838876291,7
2.4,55,1,4,6,7.930613838876291,7
2.4,55,1,6,6,7.930613838876291,7
2.4,55,2,-5,6,7.930613838876291,7
2.4,55,2,0,6,7.930613838876291,7
2.4,55,2,2,6,7.930613838876291,7
2.4,55,2,4,6,7.930613838876291,7
2.4,55,2,6,6,7.930613838876291,7
2.4,55,3,-5,6,7.930613838876291,7
2.4,55,3,0,6,7.930613838876291,7
2.4,55,3,2,6,7.930613838876291,7
2.4,55,3,4,6,7.930613838876291,7
2.4,55,3,6,6,7.930613838876291,7
2.4,55,4,-5,6,7.930613838876291,7
2.4,55,4,0,6,7.930613838876291,7
2.4,55,4,2,6,7.930613838876291,7
2.4,55,4,4,6,7.930613838876291,7
2.4,55,4,6,6,7.930613838876291,7
2.4,55,5,-5,6,7.930613838876291,7
2.4,55,5,0,6,7.930613838876291,7
2.4,55,5,2,6,7.930613838876291,7
2.4,55,5,4,6,7.930613838876291,7
2.4,55,5,6,6,7.930613838876291,7
2.4,57,1,-5,6,7.930613838876291,7
2.4,57,1,0,6,7.930613838876291,7
2.4,57,1,2,6,7.930613838876291,7
2.4,57,1,4,6,7.930613838876291,7
2.4,57,1,6,6,7.930613838876291,7
2.4,57,2,-5,6,7.930613838876291,7
2.4,57,2,0,6,7.930613838876291,7
2.4,57,2,2,6,7.930613838876291,7
2.4,57,2,4,6,7.930613838876291,7
2.4,57,2,6,6,7.930613838876291,7
2.4,57,3,-5,6,7.930613838876291,7
2.4,57,3,0,6,7.930613838876291,7
2.4,57,3,2,6,7.930613838876291,7
2.4,57,3,4,6,7.930613838876291,7
2.4,57,3,6,6,7.930613838876291,7
2.4,57,4,-5,6,7.930613838876291,7
2.4,57,4,0,6,7.930613838876291,7
2.4,57,4,2,6,7.930613838876291,7
2.4,57,4,4,6,7.930613838876291,7
2.4,57,4,6,6,7.930613838876291,7
2.4,57,5,-5,6,7.930613838876291,7
2.4,57,5,0,6,7.930613838876291,7
2.4,57,5,2,6,7.930613838876291,7
2.4,57,5,4,6,7.930613838876291,7
2.4,57,5,6,6,7.930613838876291,7
1.0,55,1,4,6,6.670718960136298,5
1.0,55,1,6,6,6.670718960136298,5
1.0,55,2,4,6,6.670718960136298,5
1.0,55,2,6,6,6.670718960136298,5
1.0,55,3,4,6,6.670718960136298,5
1.0,55,3,6,6,6.670718960136298,5
1.0,55,4,4,6,6.670718960136298,5
1.0,55,4,6,6,6.670718960136298,5
1.0,55,5,4,6,6.670718960136298,5
1.0,55,5,6,6,6.670718960136298,5
1.0,57,5,6,6,6.670718960136298,5
1.1,55,1,4,6,6.670718960136298,5
1.1,55,1,6,6,6.670718960136298,5
1.1,55,2,4,6,6.670718960136298,5
1.1,55,2,6,6,6.670718960136298,5
1.1,55,3,4,6,6.670718960136298,5
1.1,55,3,6,6,6.670718960136298,5
1.1,55,4,4,6,6.670718960136298,5
1.1,55,4,6,6,6.670718960136298,5
1.1,55,5,4,6,6.670718960136298,5
1.1,55,5,6,6,6.670718960136298,5
1.1,57,5,6,6,6.670718960136298,5
1.2,55,1,4,6,6.670718960136298,5
1.2,55,1,6,6,6.670718960136298,5
1.2,55,2,4,6,6.670718960136298,5
1.2,55,2,6,6,6.670718960136298,5
1.2,55,3,4,6,6.670718960136298,5
1.2,55,3,6,6,6.670718960136298,5
1.2,55,4,4,6,6.670718960136298,5
1.2,55,4,6,6,6.670718960136298,5
1.2,55,5,4,6,6.670718960136298,5
1.2,55,5,6,6,6.670718960136298,5
1.2,57,5,6,6,6.670718960136298,5
1.3,55,1,4,6,6.670718960136298,5
1.3,55,1,6,6,6.670718960136298,5
1.3,55,2,4,6,6.670718960136298,5
1.3,55,2,6,6,6.670718960136298,5
1.3,55,3,4,6,6.670718960136298,5
1.3,55,3,6,6,6.670718960136298,5
1.3,55,4,4,6,6.670718960136298,5
1.3,55,4,6,6,6.670718960136298,5
1.3,55,5,4,6,6.670718960136298,5
1.3,55,5,6,6,6.670718960136298,5
1.3,57,4,6,6,6.670718960136298,5
1.3,57,5,6,6,6.670718960136298,5
1.4,55,1,4,6,6.670718960136298,5
1.4,55,1,6,6,6.670718960136298,5
1.4,55,2,4,6,6.670718960136298,5
1.4,55,2,6,6,6.670718960136298,5
1.4,55,3,4,6,6.670718960136298,5
1.4,55,3,6,6,6.670718960136298,5
1.4,55,4,-5,6,6.670718960136298,5
1.4,55,4,0,6,6.670718960136298,5
1.4,55,4,2,6,6.670718960136298,5
1.4,55,4,4,6,6.670718960136298,5
1.4,55,4,6,6,6.670718960136298,5
1.4,55,5,-5,6,6.670718960136298,5
1.4,55,5,0,6,6.670718960136298,5
1.4,55,5,2,6,6.670718960136298,5
1.4,55,5,4,6,6.670718960136298,5
1.4,55,5,6,6,6.670718960136298,5
1.4,57,4,6,6,6.670718960136298,5
1.4,57,5,6,6,6.670718960136298,5
1.5,55,1,4,6,6.670718960136298,5
1.5,55,1,6,6,6.670718960136298,5
1.5,55,2,4,6,6.670718960136298,5
1.5,55,2,6,6,6.670718960136298,5
1.5,55,3,4,6,6.670718960136298,5
1.5,55,3,6,6,6.670718960136298,5
1.5,55,4,-5,6,6.670718960136298,5
1.5,55,4,0,6,6.670718960136298,5
1.5,55,4,2,6,6.670718960136298,5
1.5,55,4,4,6,6.670718960136298,5
1.5,55,4,6,6,6.670718960136298,5
1.5,55,5,-5,6,6.670718960136298,5
1.5,55,5,0,6,6.670718960136298,5
1.5,55,5,2,6,6.670718960136298,5
1.5,55,5,4,6,6.670718960136298,5
1.5,55,5,6,6,6.670718960136298,5
1.5,57,4,6,6,6.670718960136298,5
1.5,57,5,6,6,6.670718960136298,5
1.6,55,1,2,6,6.670718960136298,5
1.6,55,1,4,6,6.670718960136298,5
1.6,55,1,6,6,6.670718960136298,5
1.6,55,2,2,6,6.670718960136298,5
1.6,55,2,4,6,6.670718960136298,5
1.6,55,2,6,6,6.670718960136298,5
1.6,55,3,-5,6,6.670718960136298,5
1.6,55,3,0,6,6.670718960136298,5
1.6,55,3,2,6,6.670718960136298,5
1.6,55,3,4,6,6.670718960136298,5
1.6,55,3,6,6,6.670718960136298,5
1.6,55,4,-5,6,6.670718960136298,5
1.6,55,4,0,6,6.670718960136298,5
1.6,55,4,2,6,6.670718960136298,5
1.6,55,4,4,6,6.670718960136298,5
1.6,55,4,6,6,6.670718960136298,5
1.6,55,5,-5,6,6.670718960136298,5
1.6,55,5,0,6,6.670718960136298,5
1.6,55,5,2,6,6.670718960136298,5
1.6,55,5,4,6,6.670718960136298,5
1.6,55,5,6,6,6.670718960136298,5
1.6,57,4,6,6,6.670718960136298,5
1.6,57,5,6,6,6.670718960136298,5
1.7,55,1,2,6,6.670718960136298,5
1.7,55,1,4,6,6.670718960136298,5
1.7,55,1,6,6,6.670718960136298,5
1.7,55,2,2,6,6.670718960136298,5
1.7,55,2,4,6,6.670718960136298,5
1.7,55,2,6,6,6.670718960136298,5
1.7,55,3,-5,6,6.670718960136298,5
1.7,55,3,0,6,6.670718960136298,5
1.7,55,3,2,6,6.670718960136298,5
1.7,55,3,4,6,6.670718960136298,5
1.7,55,3,6,6,6.670718960136298,5
1.7,55,4,-5,6,6.670718960136298,5
1.7,55,4,0,6,6.670718960136298,5
1.7,55,4,2,6,6.670718960136298,5
1.7,55,4,4,6,6.670718960136298,5
1.7,55,4,6,6,6.670718960136298,5
1.7,55,5,-5,6,6.670718960136298,5
1.7,55,5,0,6,6.670718960136298,5
1.7,55,5,2,6,6.670718960136298,5
1.7,55,5,4,6,6.670718960136298,5
1.7,55,5,6,6,6.670718960136298,5
1.7,57,4,6,6,6.670718960136298,5
1.7,57,5,6,6,6.670718960136298,5
1.8,55,1,2,6,6.670718960136298,5
1.8,55,1,4,6,6.670718960136298,5
1.8,55,1,6,6,6.670718960136298,5
1.8,55,2,2,6,6.670718960136298,5
1.8,55,2,4,6,6.670718960136298,5
1.8,55,2,6,6,6.670718960136298,5
1.8,55,3,-5,6,6.670718960136298,5
1.8,55,3,0,6,6.670718960136298,5
1.8,55,3,2,6,6.670718960136298,5
1.8,55,3,4,6,6.670718960136298,5
1.8,55,3,6,6,6.670718960136298,5
1.8,55,4,-5,6,6.670718960136298,5
1.8,55,4,0,6,6.670718960136298,5
1.8,55,4,2,6,6.670718960136298,5
1.8,55,4,4,6,6.670718960136298,5
1.8,55,4,6,6,6.670718960136298,5
1.8,55,5,-5,6,6.670718960136298,5
1.8,55,5,0,6,6.670718960136298,5
1.8,55,5,2,6,6.670718960136298,5
1.8,55,5,4,6,6.670718960136298,5
1.8,55,5,6,6,6.670718960136298,5
1.8,57,4,6,6,6.670718960136298,5
1.8,57,5,6,6,6.670718960136298,5
1.9,55,1,2,6,6.670718960136298,5
1.9,55,1,4,6,6.670718960136298,5
1.9,55,1,6,6,6.670718960136298,5
1.9,55,2,2,6,6.670718960136298,5
1.9,55,2,4,6,6.670718960136298,5
1.9,55,2,6,6,6.670718960136298,5
1.9,55,3,-5,6,6.670718960136298,5
1.9,55,3,0,6,6.670718960136298,5
1.9,55,3,2,6,6.670718960136298,5
1.9,55,3,4,6,6.670718960136298,5
1.9,55,3,6,6,6.670718960136298,5
1.9,55,4,-5,6,6.670718960136298,5
1.9,55,4,0,6,6.670718960136298,5
1.9,55,4,2,6,6.670718960136298,5
1.9,55,4,4,6,6.670718960136298,5
1.9,55,4,6,6,6.670718960136298,5
1.9,55,5,-5,6,6.670718960136298,5
1.9,55,5,0,6,6.670718960136298,5
1.9,55,5,2,6,6.670718960136298,5
1.9,55,5,4,6,6.670718960136298,5
1.9,55,5,6,6,6.670718960136298,5
1.9,57,4,6,6,6.670718960136298,5
1.9,57,5,6,6,6.670718960136298,5
2.0,55,1,2,6,6.670718960136298,5
2.0,55,1,4,6,6.670718960136298,5
2.0,55,1,6,6,6.670718960136298,5
2.0,55,2,2,6,6.670718960136298,5
2.0,55,2,4,6,6.670718960136298,5
2.0,55,2,6,6,6.670718960136298,5
2.0,55,3,-5,6,6.670718960136298,5
2.0,55,3,0,6,6.670718960136298,5
2.0,55,3,2,6,6.670718960136298,5
2.0,55,3,4,6,6.670718960136298,5
2.0,55,3,6,6,6.670718960136298,5
2.0,55,4,-5,6,6.670718960136298,5
2.0,55,4,0,6,6.670718960136298,5
2.0,55,4,2,6,6.670718960136298,5
2.0,55,4,4,6,6.670718960136298,5
2.0,55,4,6,6,6.670718960136298,5
2.0,55,5,-5,6,6.670718960136298,5
2.0,55,5,0,6,6.670718960136298,5
2.0,55,5,2,6,6.670718960136298,5
2.0,55,5,4,6,6.670718960136298,5
2.0,55,5,6,6,6.670718960136298,5
2.0,57,4,6,6,6.670718960136298,5
2.0,57,5,6,6,6.670718960136298,5
2.1,55,1,-5,6,6.670718960136298,5
2.1,55,1,0,6,6.670718960136298,5
2.1,55,1,2,6,6.670718960136298,5
2.1,55,1,4,6,6.670718960136298,5
2.1,55,1,6,6,6.670718960136298,5
2.1,55,2,-5,6,6.670718960136298,5
2.1,55,2,0,6,6.670718960136298,5
2.1,55,2,2,6,6.670718960136298,5
2.1,55,2,4,6,6.670718960136298,5
2.1,55,2,6,6,6.670718960136298,5
2.1,55,3,-5,6,6.670718960136298,5
2.1,55,3,0,6,6.670718960136298,5
2.1,55,3,2,6,6.670718960136298,5
2.1,55,3,4,6,6.670718960136298,5
2.1,55,3,6,6,6.670718960136298,5
2.1,55,4,-5,6,6.670718960136298,5
2.1,55,4,0,6,6.670718960136298,5
2.1,55,4,2,6,6.670718960136298,5
2.1,55,4,4,6,6.670718960136298,5
2.1,55,4,6,6,6.670718960136298,5
2.1,55,5,-5,6,6.670718960136298,5
2.1,55,5,0,6,6.670718960136298,5
2.1,55,5,2,6,6.670718960136298,5
2.1,55,5,4,6,6.670718960136298,5
2.1,55,5,6,6,6.670718960136298,5
2.1,57,4,-5,6,6.670718960136298,5
2.1,57,4,0,6,6.670718960136298,5
2.1,57,4,2,6,6.670718960136298,5
2.1,57,4,4,6,6.670718960136298,5
2.1,57,4,6,6,6.670718960136298,5
2.1,57,5,-5,6,6.670718960136298,5
2.1,57,5,0,6,6.670718960136298,5
2.1,57,5,2,6,6.670718960136298,5
2.1,57,5,4,6,6.670718960136298,5
2.1,57,5,6,6,6.670718960136298,5
2.2,55,1,-5,6,6.670718960136298,5
2.2,55,1,0,6,6.670718960136298,5
2.2,55,1,2,6,6.670718960136298,5
2.2,55,1,4,6,6.670718960136298,5
2.2,55,1,6,6,6.670718960136298,5
2.2,55,2,-5,6,6.670718960136298,5
2.2,55,2,0,6,6.670718960136298,5
2.2,55,2,2,6,6.670718960136298,5
2.2,55,2,4,6,6.670718960136298,5
2.2,55,2,6,6,6.670718960136298,5
2.2,55,3,-5,6,6.670718960136298,5
2.2,55,3,0,6,6.670718960136298,5
2.2,55,3,2,6,6.670718960136298,5
2.2,55,3,4,6,6.670718960136298,5
2.2,55,3,6,6,6.670718960136298,5
2.2,55,4,-5,6,6.670718960136298,5
2.2,55,4,0,6,6.670718960136298,5
2.2,55,4,2,6,6.670718960136298,5
2.2,55,4,4,6,6.670718960136298,5
2.2,55,4,6,6,6.670718960136298,5
2.2,55,5,-5,6,6.670718960136298,5
2.2,55,5,0,6,6.670718960136298,5
2.2,55,5,2,6,6.670718960136298,5
2.2,55,5,4,6,6.670718960136298,5
2.2,55,5,6,6,6.670718960136298,5
2.2,57,1,-5,6,6.670718960136298,5
2.2,57,1,0,6,6.670718960136298,5
2.2,57,1,2,6,6.670718960136298,5
2.2,57,1,4,6,6.670718960136298,5
2.2,57,1,6,6,6.670718960136298,5
2.2,57,2,-5,6,6.670718960136298,5
2.2,57,2,0,6,6.670718960136298,5
2.2,57,2,2,6,6.670718960136298,5
2.2,57,2,4,6,6.670718960136298,5
2.2,57,2,6,6,6.670718960136298,5
2.2,57,3,-5,6,6.670718960136298,5
2.2,57,3,0,6,6.670718960136298,5
2.2,57,3,2,6,6.670718960136298,5
2.2,57,3,4,6,6.670718960136298,5
2.2,57,3,6,6,6.670718960136298,5
2.2,57,4,-5,6,6.670718960136298,5
2.2,57,4,0,6,6.670718960136298,5
2.2,57,4,2,6,6.670718960136298,5
2.2,57,4,4,6,6.670718960136298,5
2.2,57,4,6,6,6.670718960136298,5
2.2,57,5,-5,6,6.670718960136298,5
2.2,57,5,0,6,6.670718960136298,5
2.2,57,5,2,6,6.670718960136298,5
2.2,57,5,4,6,6.670718960136298,5
2.2,57,5,6,6,6.670718960136298,5
2.3,55,1,-5,6,6.670718960136298,5
2.3,55,1,0,6,6.670718960136298,5
2.3,55,1,2,6,6.670718960136298,5
2.3,55,1,4,6,6.670718960136298,5
2.3,55,1,6,6,6.670718960136298,5
2.3,55,2,-5,6,6.670718960136298,5
2.3,55,2,0,6,6.670718960136298,5
2.3,55,2,2,6,6.670718960136298,5
2.3,55,2,4,6,6.670718960136298,5
2.3,55,2,6,6,6.670718960136298,5
2.3,55,3,-5,6,6.670718960136298,5
2.3,55,3,0,6,6.670718960136298,5
2.3,55,3,2,6,6.670718960136298,5
2.3,55,3,4,6,6.670718960136298,5
2.3,55,3,6,6,6.670718960136298,5
2.3,55,4,-5,6,6.670718960136298,5
2.3,55,4,0,6,6.670718960136298,5
2.3,55,4,2,6,6.670718960136298,5
2.3,55,4,4,6,6.670718960136298,5
2.3,55,4,6,6,6.670718960136298,5
2.3,55,5,-5,6,6.670718960136298,5
2.3,55,5,0,6,6.670718960136298,5
2.3,55,5,2,6,6.670718960136298,5
2.3,55,5,4,6,6.670718960136298,5
2.3,55,5,6,6,6.670718960136298,5
2.3,57,1,-5,6,6.670718960136298,5
2.3,57,1,0,6,6.670718960136298,5
2.3,57,1,2,6,6.670718960136298,5
2.3,57,1,4,6,6.670718960136298,5
2.3,57,1,6,6,6.670718960136298,5
2.3,57,2,-5,6,6.670718960136298,5
2.3,57,2,0,6,6.670718960136298,5
2.3,57,2,2,6,6.670718960136298,5
2.3,57,2,4,6,6.670718960136298,5
2.3,57,2,6,6,6.670718960136298,5
2.3,57,3,-5,6,6.670718960136298,5
2.3,57,3,0,6,6.670718960136298,5
2.3,57,3,2,6,6.670718960136298,5
2.3,57,3,4,6,6.670718960136298,5
2.3,57,3,6,6,6.670718960136298,5
2.3,57,4,-5,6,6.670718960136298,5
2.3,57,4,0,6,6.670718960136298,5
2.3,57,4,2,6,6.670718960136298,5
2.3,57,4,4,6,6.670718960136298,5
2.3,57,4,6,6,6.670718960136298,5
2.3,57,5,-5,6,6.670718960136298,5
2.3,57,5,0,6,6.670718960136298,5
2.3,57,5,2,6,6.670718960136298,5
2.3,57,5,4,6,6.670718960136298,5
2.3,57,5,6,6,6.670718960136298,5
2.4,55,1,-5,6,6.670718960136298,5
2.4,55,1,0,6,6.670718960136298,5
2.4,55,1,2,6,6.670718960136298,5
2.4,55,1,4,6,6.670718960136298,5
2.4,55,1,6,6,6.670718960136298,5
2.4,55,2,-5,6,6.670718960136298,5
2.4,55,2,0,6,6.670718960136298,5
2.4,55,2,2,6,6.670718960136298,5
2.4,55,2,4,6,6.670718960136298,5
2.4,55,2,6,6,6.670718960136298,5
2.4,55,3,-5,6,6.670718960136298,5
2.4,55,3,0,6,6.670718960136298,5
2.4,55,3,2,6,6.670718960136298,5
2.4,55,3,4,6,6.670718960136298,5
2.4,55,3,6,6,6.670718960136298,5
2.4,55,4,-5,6,6.670718960136298,5
2.4,55,4,0,6,6.670718960136298,5
2.4,55,4,2,6,6.670718960136298,5
2.4,55,4,4,6,6.670718960136298,5
2.4,55,4,6,6,6.670718960136298,5
2.4,55,5,-5,6,6.670718960136298,5
